1568645091652411393,0,2,2022-09-10T16:58:28Z
1568644798361337858,0,0,2022-09-10T16:57:18Z
1568644510195892226,3,5,2022-09-10T16:56:09Z
1568644327924178946,0,0,2022-09-10T16:55:26Z
1568644301873377280,0,2,2022-09-10T16:55:20Z
1568644080678146048,0,2,2022-09-10T16:54:27Z
1568643950331985922,0,3,2022-09-10T16:53:56Z
1568643787622326273,0,1,2022-09-10T16:53:17Z
1568642907288272896,0,0,2022-09-10T16:49:47Z
1568642788115492865,0,1,2022-09-10T16:49:19Z
1568642680653250565,0,3,2022-09-10T16:48:53Z
1568642354369765377,0,2,2022-09-10T16:47:35Z
1568641602918445058,0,2,2022-09-10T16:44:36Z
1568641478250958848,0,0,2022-09-10T16:44:07Z
1568640662656131075,0,1,2022-09-10T16:40:52Z
1568639963725500416,0,6,2022-09-10T16:38:05Z
1568639906410545154,0,0,2022-09-10T16:37:52Z
1568639442612781056,0,0,2022-09-10T16:36:01Z
1568639321061883904,0,0,2022-09-10T16:35:32Z
1568639233509986305,0,1,2022-09-10T16:35:11Z
1568639118376316928,0,0,2022-09-10T16:34:44Z
1568638935617896449,0,0,2022-09-10T16:34:00Z
1568638858069438468,0,0,2022-09-10T16:33:42Z
1568638643992145920,0,1,2022-09-10T16:32:51Z
1568638642674958338,0,0,2022-09-10T16:32:50Z
1568638531014205441,0,1,2022-09-10T16:32:24Z
1568638292308160512,0,5,2022-09-10T16:31:27Z
1568638017887432711,0,0,2022-09-10T16:30:22Z
1568637795526406145,0,0,2022-09-10T16:29:28Z
1568637246013595653,0,0,2022-09-10T16:27:17Z
1568636948583174145,0,0,2022-09-10T16:26:07Z
1568636873492283395,0,0,2022-09-10T16:25:49Z
1568636480633065473,3,23,2022-09-10T16:24:15Z
1568636405634547714,1,0,2022-09-10T16:23:57Z
1568636344326574083,0,0,2022-09-10T16:23:42Z
1568635632662216705,0,8,2022-09-10T16:20:53Z
1568635563502182400,0,1,2022-09-10T16:20:36Z
1568635365140856834,1,2,2022-09-10T16:19:49Z
1568635322434453510,4,203,2022-09-10T16:19:39Z
1568635113809887232,0,7,2022-09-10T16:18:49Z
1568635068062515203,0,1,2022-09-10T16:18:38Z
1568634866677448706,0,0,2022-09-10T16:17:50Z
1568634800839495683,0,0,2022-09-10T16:17:35Z
1568634526854971392,1,1,2022-09-10T16:16:29Z
1568634397141921793,0,0,2022-09-10T16:15:58Z
1568633774455541762,0,0,2022-09-10T16:13:30Z
1568633484935135233,0,0,2022-09-10T16:12:21Z
1568633157867405313,0,0,2022-09-10T16:11:03Z
1568633075608715264,0,4,2022-09-10T16:10:43Z
